unique_id,cutoff,metric,Naive,SeasonalNaive,AutoETS,AutoARIMA,LGBMRegressor,AutoNBEATS,AutoNHITS,Chronos
hotel_0,2023-05-05,rmse,0.2938241963302533,0.21160714027324043,0.19420696756854308,0.21160536160177051,0.2040281848923304,0.2292569335558298,0.20421555709194716,0.2858007914182613
hotel_105,2023-05-05,rmse,0.09463863962789984,0.2015033879698213,0.15382261671399688,0.12567860374736511,0.16296848971285716,0.11452111057099272,0.1851124499027678,0.09003753058221851
hotel_112,2023-05-05,rmse,0.22005668405306064,0.14512636888735475,0.1491189258763422,0.12250008976070557,0.10928481877989075,0.17798039643404467,0.1890136609776983,0.10686381679710613
hotel_126,2023-05-05,rmse,0.044204644733066435,0.04555616185669034,0.05331368360587292,0.041500165652949304,0.0671945018832956,0.06514415362964722,0.06384163943374821,0.04607891180379168
hotel_133,2023-05-05,rmse,0.13532571628284468,0.12094380640445299,0.07648027254695536,0.05685273287713726,0.06383371615180279,0.08012341950728646,0.25941055272756647,0.07775145678068095
hotel_14,2023-05-05,rmse,0.3025598965046314,0.22989796498009396,0.20260283938464327,0.19308129313385022,0.1826067790207587,0.25901704407885234,0.2727931065880816,0.22839665842964207
hotel_21,2023-05-05,rmse,0.09609369585620035,0.08181767613517206,0.08944526439528709,0.07947803112143655,0.06212324359384693,0.0681649688694769,0.0676649684571262,0.08039302365739127
hotel_35,2023-05-05,rmse,0.10495077834926271,0.1869914105382781,0.10730202849310255,0.10033455857039758,0.15929922721663137,0.1204419377252854,0.16739125462720708,0.08592728657260162
hotel_42,2023-05-05,rmse,0.40952058122352436,0.32526276482818905,0.3328219367170062,0.25126210767312324,0.28936539995173,0.26197060360849533,0.22071981891376966,0.3486772688440648
hotel_49,2023-05-05,rmse,0.1462393192108328,0.12193608957551359,0.10937204885968056,0.11696589983309658,0.21155753839538052,0.1531470199596386,0.10813257229066203,0.1133037786961463
hotel_56,2023-05-05,rmse,0.16425336120355855,0.1367312565141435,0.13418491986941572,0.12579169182803582,0.12461623450659834,0.12318734951426245,0.11681533982762421,0.14993397952818383
hotel_63,2023-05-05,rmse,0.22088326778961323,0.18449416044443043,0.1596335652058297,0.1663229998074247,0.15657210627324644,0.1907931967416791,0.34630593266323023,0.2011926457179589
hotel_7,2023-05-05,rmse,0.19831910286319798,0.12204897340226263,0.10042945912564152,0.1448954229706118,0.1816496343548681,0.12187516275463006,0.36340401420149676,0.1518912365749383
hotel_70,2023-05-05,rmse,0.08610274230183106,0.14459674620282223,0.11802578416758601,0.16163742173793444,0.12383843947371143,0.11814076349222287,0.1136535546068608,0.08022005422441164
hotel_84,2023-05-05,rmse,0.10638580999957929,0.1873015024241084,0.14613602136133672,0.11922399394278549,0.13985941599955917,0.17420134063069603,0.09493671895982088,0.1493137511501834
hotel_91,2023-05-05,rmse,0.11713372479663219,0.33120211914273423,0.09994233382476861,0.18855148136904262,0.22721024818243088,0.11092231230269062,0.25133279958145877,0.14610431684490469
hotel_98,2023-05-05,rmse,0.17034628596731172,0.2845651271329626,0.1310881241843155,0.13856672833177053,0.16466016248303247,0.1619849912397942,0.27790094488952377,0.12706148558906688
hotel_0,2023-01-13,mape,0.1861986301439583,0.33704598504888394,0.1997167829014945,0.29841684934772383,0.22240194956022127,0.2093877665457173,0.27258532384608075,0.19379968953313417
hotel_105,2023-01-13,mape,0.7152506003653537,0.18536664778591647,0.2744269533002118,0.24728077043001437,0.21340659492765887,0.31213309945803974,0.4569968241454765,0.49137393952020136
hotel_112,2023-01-13,mape,0.3398177643092363,0.19854633402166547,0.20625156399554953,0.18426914570089023,0.1925298299599125,0.16346821711265896,0.15288372015937482,0.1775596589032091
hotel_126,2023-01-13,mape,0.2013224833067903,0.16397265175032857,0.16214744205183787,0.16475066375500938,0.19713182576291394,0.19509174623918338,0.21054860404270648,0.20448033428042997
hotel_133,2023-01-13,mape,0.34374657079321963,0.23900033296163922,0.3532784193527917,0.20504322991512453,0.15155178947900305,0.2085550822121069,0.15815354827749886,0.16426532453773254
hotel_14,2023-01-13,mape,0.11630946145519007,0.15523179311633145,0.07605304743647068,0.1148529739944596,0.13468046783596793,0.13419623622540794,0.14836261340986948,0.15141875136509225
hotel_21,2023-01-13,mape,0.1368554424578235,0.04572631419985513,0.12750011448398382,0.07917374704395978,0.05824266334525787,0.04241593746332314,0.04320627223960959,0.042913820297642055
hotel_35,2023-01-13,mape,0.14963571045513827,0.22768128857473055,0.17205257890686787,0.17214342925900203,0.1665208714125829,0.2534492542981291,0.1457780360599239,0.2166161658071473
hotel_42,2023-01-13,mape,1.0050289735374058,1.1347662813189359,0.767718815581509,0.7049476031734327,0.8310714929701025,0.7254920377759232,0.8381852055716014,1.2583810768733303
hotel_49,2023-01-13,mape,0.06301750478108073,0.06678018206401079,0.057101493252634576,0.06829027733526136,0.06042682228202002,0.0792454925410042,0.06746638651603563,0.06599500051995934
hotel_56,2023-01-13,mape,0.06468349667526832,0.03474979766154789,0.057501711918251645,0.06165741999090276,0.058624952316996694,0.06152330046299773,0.05399608260858296,0.047897205503393006
hotel_63,2023-01-13,mape,0.5825562612834222,0.5275310096990571,0.3769322828296468,0.38981262049309995,0.32181515536213173,0.5507558913974497,0.3815755016345575,0.48937643547620063
hotel_7,2023-01-13,mape,0.27278758555801647,0.10385668879536648,0.06537860453905955,0.07947931918394868,0.12177306228294585,0.23210907450962154,0.19225854864923048,0.1897672734389614
hotel_70,2023-01-13,mape,0.26764141879497494,0.21905281201729673,0.31189699523414954,0.20366742246711933,0.4690239215977964,0.25453176442450653,0.23554914878122454,0.2708187663078702
hotel_84,2023-01-13,mape,21.74185871347417,14.108799579574534,13.328791417898241,10.783014475202036,10.136182709153013,12.43253312994518,15.295468507883665,12.337932746648148
hotel_91,2023-01-13,mape,0.2750433356072345,0.19227977430103796,0.23546222345814996,0.21423554294288563,0.2073185340123244,0.20142750701566128,0.2267980004206175,0.2269628501770482
hotel_98,2023-01-13,mape,1.0174824943370389,0.5747996024668405,0.494631396008509,0.7456502999087048,0.2944084581564206,0.7804719296787948,1.0268311369852998,0.6623598400347592
hotel_0,2023-02-10,mape,0.22170275258138536,0.20104204021705838,0.22857917662451221,0.13999432534056053,0.13765429270023755,0.27906315616919014,0.2569100659698826,0.15063317380984362
hotel_105,2023-02-10,mape,0.31180506322411145,0.13292650126829259,0.11405556830138398,0.12906018152082804,0.14155802174744367,0.12103346489565034,0.2535495707866763,0.18719474869951921
hotel_112,2023-02-10,mape,0.15859322272427298,0.1374274806316518,0.13182813954536063,0.1046916913929919,0.12658671705496333,0.13776038129692417,0.1275123541824891,0.10660241647643576
hotel_126,2023-02-10,mape,0.13636938970124954,0.1486236516832776,0.13149725327094042,0.12911901356172376,0.1291475617593053,0.13849885437165088,0.13485614133807544,0.1358295665776406
hotel_133,2023-02-10,mape,0.24393878924737114,0.25828371687597995,0.22073995601217722,0.2263042571766019,0.23139966030387335,0.30082561585395934,0.27277408657081176,0.2314326987132263
hotel_14,2023-02-10,mape,0.161573479089428,0.1260432689310573,0.12517004039041243,0.13979771354671824,0.11817485359440968,0.2130616275171367,0.1633670155703855,0.1630362390578375
hotel_21,2023-02-10,mape,0.014492007184796618,0.014656764435645385,0.01781997824640658,0.052665879531605765,0.05317333194677322,0.04842505919256005,0.06320985298250452,0.022031627543415533
hotel_35,2023-02-10,mape,0.23422983666674796,0.2507939354653271,0.19056232004156468,0.1509352096076673,0.23180760859598296,0.22292394660442041,0.3155702638610645,0.27512304923403386
hotel_42,2023-02-10,mape,0.3582363910507161,0.40033711635887353,0.41111944998971406,0.3624938392736773,0.3582517913136227,0.5034130418914144,0.37245092540265967,0.41424870712953615
hotel_49,2023-02-10,mape,0.19625152378928187,0.18985706512937944,0.13422810901970095,0.14357392637994232,0.13454215789799312,0.1312818003945912,0.12758764236324746,0.1328874567130285
hotel_56,2023-02-10,mape,0.07463303565063573,0.03036522551078372,0.05273122161899111,0.06081014854448728,0.06746218183498756,0.08966723799535749,0.10779650240944909,0.04999904515974772
hotel_63,2023-02-10,mape,0.3746447383667652,0.3681513085463296,0.3141864383614173,0.33456156620116767,0.28809005250640524,0.32727067828835976,0.3284795658118715,0.36056920734133024
hotel_7,2023-02-10,mape,0.1268946187122022,0.12542802720345117,0.1513405405133514,0.127173314494103,0.12545221633081832,0.24451463207764682,0.11135294278195122,0.15208669064047403
hotel_70,2023-02-10,mape,0.16351692230398268,0.2131434585906449,0.1750380365449388,0.12202614202178245,0.14351449669672614,0.34776403243531673,0.1494863480038002,0.2097557849185565
hotel_84,2023-02-10,mape,0.4624488074794031,0.30660857666786384,0.33781272323967393,0.337858277834148,0.3046065693890152,0.43345822177942134,0.3795620512924517,0.4138998948509586
hotel_91,2023-02-10,mape,0.24741668175735865,0.22948169910290553,0.1701503034554316,0.18336095886644999,0.17233230594988097,0.29627697350091975,0.28021309921571935,0.2153682794243573
hotel_98,2023-02-10,mape,0.45984486889808246,0.5330292398592132,0.6655500835452165,0.448608128684637,0.5802608902099989,0.6839502813913187,0.6098149199286101,0.5042002242222852
hotel_0,2023-03-10,mape,0.16439474964444736,0.14189556846640586,0.13302082819250388,0.13301461156187713,0.13646745857879208,0.14423566286437325,0.145938960253448,0.13592635324506294
hotel_105,2023-03-10,mape,0.142434951632412,0.12859902812894689,0.15192355377289818,0.14038590690705668,0.13963875562903647,0.14549643442972737,0.14342249087546957,0.1777624037205048
hotel_112,2023-03-10,mape,0.11421606930561394,0.11815594329131858,0.1158194101083925,0.11297761754515322,0.11826147991697868,0.10782674303636093,0.11590834935712571,0.10848426539373486
hotel_126,2023-03-10,mape,0.007504598886462233,0.010949698373975763,0.06082176104277609,0.033587404537276544,0.05096443991768735,0.06178081875031227,0.040701007573987466,0.06463754819925806
hotel_133,2023-03-10,mape,0.09793510583619625,0.10221412499095184,0.1314950389723623,0.20753426438092035,0.1709838591474666,0.21870029909148198,0.23181096060353107,0.15825533257775565
hotel_14,2023-03-10,mape,0.25843255380833513,0.11957283684918218,0.14222731355757195,0.11249857691925198,0.10910382255285347,0.18046393506245464,0.14447052332691546,0.1616410742156978
hotel_21,2023-03-10,mape,0.013137525348248138,0.02661897197412238,0.019600067741714005,0.02621852557212671,0.04904322699655232,0.018725285428599966,0.018139059911306755,0.014182497214023636
hotel_35,2023-03-10,mape,0.21800442085716268,0.1879199657762969,0.20129459479772494,0.232618993770603,0.1630863318445688,0.24122624325274897,0.19378141035259103,0.23874708087416474
hotel_42,2023-03-10,mape,0.446968675475863,0.5090282714280188,0.3213451893481697,0.4598503179184133,0.46948990306489236,0.34177186397452186,0.3546833778998053,0.34861143588088556
hotel_49,2023-03-10,mape,0.048251637866243605,0.028688611064829485,0.10018704240394224,0.027641696779546594,0.06527279663021965,0.037185387178081335,0.053459016410368376,0.03308429345909814
hotel_56,2023-03-10,mape,0.011193073975304188,0.011628875169349073,0.03678949401110539,0.047639881800679296,0.03388651351036834,0.022223235051827217,0.029698160709360804,0.039573034603778416
hotel_63,2023-03-10,mape,0.297462399181175,0.27670135398689694,0.1898722440754051,0.19778478467719446,0.12517581620290236,0.16092612003413562,0.18676693393233906,0.2175085202594428
hotel_7,2023-03-10,mape,0.8528925744380691,0.5690906317781901,0.5796939743935022,0.49259075814361236,0.9848647262338319,0.5051061988594329,0.5762024668792206,0.43029401647268023
hotel_70,2023-03-10,mape,0.13879198756572547,0.1546922909176776,0.270442608818307,0.1856348813051052,0.15560011579786295,0.13311060816309453,0.1332708806556243,0.1885883684405066
hotel_84,2023-03-10,mape,0.37670900450858025,0.24173103510101715,0.1976375794042769,0.20151180409261676,0.18968517810379734,0.25855091408144004,0.18849604037982884,0.3579218791202008
hotel_91,2023-03-10,mape,0.21522557855058513,0.2478831465911974,0.22398552719786732,0.2137685251049673,0.23532359210974205,0.15367841024291423,0.21439142962979235,0.2126515546430246
hotel_98,2023-03-10,mape,1.1457434986534554,0.3180718158994056,0.705014226171067,0.3355582946841839,0.5715240995795406,0.6192754147707378,0.544588574023338,0.31961464937990114
hotel_0,2023-04-07,mape,0.6361470773167248,0.6696047119352662,0.5261415844774366,0.5790904578294896,0.5423158155240595,0.513813913802989,0.46906542850021776,0.5668551061915991
hotel_105,2023-04-07,mape,0.24029507290402327,0.11449520593608518,0.10839278118606596,0.11189302614655126,0.08695505477158581,0.11598571326628827,0.1758743124754973,0.17398409635887463
hotel_112,2023-04-07,mape,0.18912294811626068,0.12720057931058387,0.12365193085274437,0.09352853349939648,0.10340208391488902,0.09808532938828661,0.2071761015943129,0.09926061481353206
hotel_126,2023-04-07,mape,0.03160313900906641,0.03431581852617256,0.03912437508271372,0.04296070617059544,0.026015229023745163,0.02953998673231573,0.040638653782665006,0.042947235899731394
hotel_133,2023-04-07,mape,0.1597895882150373,0.14732537258854395,0.12500686846459655,0.13532300550904083,0.1206663924173391,0.1291452579795003,0.11145554777317465,0.14054466352669723
hotel_14,2023-04-07,mape,0.12604573896858876,0.08873218230038818,0.09856591977803382,0.09339119395891828,0.06245969061830862,0.11320500437605174,0.12393810004614281,0.11652281449897442
hotel_21,2023-04-07,mape,0.04108402362222578,0.041346677214780365,0.035289832457048496,0.03422955555442585,0.043594457049291026,0.04195441059478201,0.04188260865538402,0.03849981595193321
hotel_35,2023-04-07,mape,0.3253280533080565,0.3141097158303365,0.2842740850874679,0.4780651104827553,0.1395142099248148,0.21735025478906686,0.26211285364126946,0.2909408168013415
hotel_42,2023-04-07,mape,0.49155485621412465,0.4948027359625599,0.4487026612626237,0.5167749150209937,0.4942877687809157,0.4780558067740695,0.5061871085602245,0.45653048996432233
hotel_49,2023-04-07,mape,0.16264578948746872,0.15816364205202432,0.11644443815320882,0.17060008506148977,0.22885068803081535,0.1504491338723827,0.148347209235245,0.1606596708154606
hotel_56,2023-04-07,mape,0.04806590252392438,0.04492148101041677,0.05008005739388035,0.06059822545675989,0.04324150270162127,0.044429502863171474,0.04996733641086396,0.05242354869851505
hotel_63,2023-04-07,mape,0.38115177321160865,0.26956372857964295,0.20605009727169105,0.3039507040496576,0.21604599734609567,0.22440432369410995,0.265156975302116,0.4108897104298189
hotel_7,2023-04-07,mape,0.5188215008137609,0.3270110082341579,0.3757153160859369,0.39348737036280534,0.3332180483899226,0.4520346674027337,0.3660859651499591,0.4394542951437908
hotel_70,2023-04-07,mape,0.2159995675188155,0.39002255102588695,0.2342206569344259,0.18098384267019305,0.2298132220458249,0.24060351913148467,0.23970137014397555,0.4063824195879704
hotel_84,2023-04-07,mape,0.22427973678563878,0.26993235674469673,0.21287371215867612,0.20801842556221448,0.16972812781580207,0.2546472280794762,0.19852338447696963,0.28996319467380083
hotel_91,2023-04-07,mape,0.5028968622030793,0.35486843318673683,0.44878197327839314,0.3634692437285697,0.2773683191064141,0.4475779152125491,0.34219318762026274,0.41393683726275343
hotel_98,2023-04-07,mape,1.6407466621156146,0.6708126040329594,1.0649928101269115,0.5484617916685405,0.7101955703519741,0.9620177848414027,1.3189144441195928,0.6843618528070755
hotel_0,2023-05-05,mape,0.5283547081290518,0.3429710839183072,0.3350478588119115,0.36693254937599906,0.3454001871788064,0.3772321966102604,0.3119432734233977,0.5087364432380442
hotel_105,2023-05-05,mape,0.08800326371927973,0.17942638241154377,0.14210414077721806,0.12061832313633158,0.1529179712616229,0.10738105833929609,0.16921347607002263,0.07988495974167087
hotel_112,2023-05-05,mape,0.21170551611822222,0.12632197147036622,0.13742447029445592,0.11529614626046962,0.10762722336575581,0.16780932701308257,0.16983994346846162,0.1059195469940412
hotel_126,2023-05-05,mape,0.025006355400871132,0.027840461044994054,0.042002162277605115,0.027641568741943196,0.05500346294933724,0.052756417359774155,0.05531692124730613,0.037435878469881334
hotel_133,2023-05-05,mape,0.12743175816287233,0.10685528770870403,0.0723627292334419,0.05538337806491781,0.05723416872399705,0.07308713039905786,0.26610399314297967,0.0711962572692996
hotel_14,2023-05-05,mape,0.5058749149887796,0.3679902701461608,0.31972727733069994,0.3066339784270378,0.29228699646765405,0.4134992369760543,0.42962055192442394,0.36252053863073225
hotel_21,2023-05-05,mape,0.07607673947252136,0.06040609355297124,0.07322627753072906,0.0686656142699805,0.05091999061216129,0.06038746693745493,0.04985747897941811,0.06903745402425032
hotel_35,2023-05-05,mape,0.13187069293827328,0.24509508993734846,0.13637319006712686,0.11285913696731421,0.21073888527303966,0.14128714765923298,0.1960485059315405,0.11229657251737939
hotel_42,2023-05-05,mape,0.8070984029906926,0.5670759299903428,0.6610315301978523,0.4639660502652977,0.5642582461661347,0.4758557457281119,0.3918060982708594,0.701974983010861
hotel_49,2023-05-05,mape,0.21902009118349547,0.16714168076106678,0.16091024265152773,0.16934495119612455,0.3385583050662105,0.23273591802740048,0.15934074775149157,0.1651614134186401
hotel_56,2023-05-05,mape,0.15663026335193453,0.13057638223633627,0.13583753625902156,0.12442216935364496,0.1246178096002157,0.11870198698495191,0.10824565333186616,0.14466707062132683
hotel_63,2023-05-05,mape,0.29142511507386487,0.20289894176690706,0.18189678078736163,0.21265678100971636,0.19797072297414572,0.24933064019310705,0.3877505912770642,0.2725802466461256
hotel_7,2023-05-05,mape,0.31488858639582823,0.19346168149657492,0.16282681350748812,0.1996285640700274,0.29071279884755785,0.1924371974228301,0.5204111748015958,0.21336437957560453
hotel_70,2023-05-05,mape,0.1761992934059826,0.2785830581147201,0.22814014062569857,0.32516421308216353,0.24529735291979868,0.23632340835719942,0.20274021577450982,0.16467077790546822
hotel_84,2023-05-05,mape,0.10979652632217143,0.1640274851781581,0.14369365396708392,0.1182190642563848,0.14085986869541647,0.16823777427931458,0.09598814602156745,0.15665026335382934
hotel_91,2023-05-05,mape,0.08463580032316624,0.2783791659165415,0.08025816051386159,0.18691965244530007,0.21686320360112124,0.09426557584882349,0.24050913264207022,0.14187670594900081
hotel_98,2023-05-05,mape,1.356396885781447,1.5592403680395015,0.6919683864372911,0.8148019813265491,1.2267229590676798,1.1035485095663762,1.9633620364755533,0.7251276454215599
